threshold,SHM1,SHM2,MIS1,GCV1,ADE3,MET12,DFR1,CDC21,MTD1,MET13,MET7,YND1,GUA1,GCV3,ADE12,ADE8,RMA1,ADE13,HPT1,GCV2,AMD1,HAM1,APT2,APT1,FAU1,ADE17,FMT1,FOL3,"ADE5,7",IMD3,IMD4,IMD2,URA8,URA7,IMD1,ADE16,ADE4,PDE1,ADO1,PDA1,PDB1,PDX1,KGD2,AIM22,IRC15,MAE1,PYC1,PYC2,PTC6,PTC5,PKP1,PGI1,NQM1,TAL1,TKL2,TKL1,ZWF1,TPI1,PGK1,GPM1,FBA1,ENO2,ENO1,CDC19,PKP2,PYK2,LSC1,YMR31,KGD1,HSP104,HSP78,SIS1,BTN2,CUR1,HSP26,YJL144W,MDH1,HSP82,HSC82,AHA1,STI1,SBA1,CPR6,FES1,MBF1,CIT3,IDH1,IDH2,ACO1,CIT1,FUM1,ICL2,CYT1,NCE103,SIP5,TDH3,TDH1,MDH3,IDP3,ATP18,ATP15,ATP6,ATP2,ATP16,ATP4,MDH2,CIT2,IDP1,TOM40,TOM22,TOM70,ADE1,SGS1,MCM4,MCM5,MCM3,MCM7,RAD51,RAD52
879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1077054722561976,0.10249410731426835,0.07078945478198016,0.07951084294892055,0.06060196450770968,0.06060196450770968,0.05323374607519114,0.05323374607519114,0.05323374607519114,,,,0.02141755120391766,0.021365484938942324,,0.020885625665905388,,,0.019302395591323667,,0.019557560105814078,,,,,,,,,,0.0209901096186604,0.02115820830652143,0.02149521223730059,,,,,,0.027452628373216537,0.026781863719560175,0.025219112590317862,0.024037328875791186,0.02441009639131938,0.022896018702620407,0.02179341970823868,0.019832339428190734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10800686563290819,0.10278091767263993,0.07098754567156369,0.07973333899243146,0.060771547634134546,0.060771547634134546,0.053382710637051016,0.053382710637051016,0.053382710637051016,,,,0.021443311941807472,0.02135265341081838,,0.0208724719985768,,,0.01932659085389386,,0.019582192186517043,,,,,,,,,,0.02083899920254661,0.021005887726995805,0.02134046552446088,,,,,,0.02725499347886581,0.02658905774357957,0.025037557054554693,0.023864281148329305,0.024234365064037942,0.022731187409389505,0.021636526162636293,0.019689563944024623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11118123811294113,0.10580169708902876,0.07307390296083807,0.08207673925273493,0.06255765194563706,0.06255765194563706,0.05495165356084408,0.05495165356084408,0.05495165356084408,,,,0.020327084605062343,,,0.019421708799503203,,,,,,,,,,,,,,0.020908858942122358,0.01918796092192303,0.0193421403232047,0.019649965719292194,,,,,,0.025108541553835906,0.024493562190915395,0.023060292500001425,0.021753910607606893,0.022319795633497168,0.020932256210916173,0.019922158426388194,,,0.020908858942122358,0.020908858942122358,0.019650203692137026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1080271765161276,0.10280024580704883,0.07100089500580944,0.0797483329886694,0.06078297583177577,0.06078297583177577,0.05339274935075068,0.05339274935075069,0.05339274935075069,,,,0.021473438102054813,0.020459591020586424,,0.020339301792540596,,,0.01939799788359445,,0.01959525498504496,,,,,,,,,,0.021033751954529077,0.021203709670905898,0.02154420194574847,,,,,,0.02737619695806959,0.026699324011785465,0.025126012472680502,0.02378491422751265,0.02431064361249402,0.022883900656663597,0.021835489562246006,0.019615421110084446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10667667147118927,0.1015150853959314,0.07011327514946554,0.07875135676935165,0.06002309560390623,0.06002309560390623,0.05272525826483352,0.05272525826483352,0.05272525826483352,,,0.01793296913367049,,,,,,,,,,,,,,0.01793296913367049,,,,0.028519634127036883,,,,,,,,0.025365057936520722,0.02090374871510233,0.020386652333310475,0.0191861317162514,0.018162899052729404,0.018563394073314688,0.017475357732600283,,,,0.028519634127036883,0.028519634127036883,0.02715838919390601,0.025365057936520722,0.025365057936520722,,,,,,,0.025365057936520722,,,,,,,,,,,,,,,,,,,,,
884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10680419172187464,0.10163643553705883,0.07019708787346719,0.0788454953717147,0.060094846625875324,0.060094846625875324,0.05278828552335831,0.05278828552335831,0.05278828552335831,,,0.017954406029740834,,,,,,,,,,,,,,0.017954406029740834,,,,0.029166185461839158,,,,,,,,0.022993331017310603,0.021017985196840235,0.020498062945287863,0.019290981626920348,0.018262157119510767,0.01866484079739043,0.01757085846845831,,,,0.029166185461839158,0.029166185461839158,0.02770428699935083,0.025779518020339953,0.025779518020339953,,,,,,,0.022993331017310603,,,,,,,,,,,,,,,,,,,,,
885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08954756740420641,0.08521477870155554,0.05885516623071705,0.06610622858045205,0.050385169740242146,0.050385169740242146,0.04425914825857224,0.04425914825857224,0.04425914825857224,,,0.015053467080556713,,,,,,,,,,,,,,0.015053467080556713,,0.04004816499327466,0.016214176185744764,0.04415079877381749,,,,,,,,0.03610988057598217,,,,,,,,,,0.04415079877381749,0.04415079877381749,0.042382406687988025,0.04004816499327466,0.04004816499327466,,,,,,,0.03610988057598217,0.021402416689318058,0.010601962883154277,0.010601962883154277,0.010601962883154277,,,,,,,,,,,,,,,,,
886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09386512369286835,0.09124144218165839,0.06685488409507688,0.06685488409507688,,0.05794351683576145,0.052854952290659306,0.052854952290659306,0.052854952290659306,,,0.017059633016580675,,,,,,,,,,,,,,,,0.039383158349876844,0.015944937011301848,0.043417667193360834,,,,,,,,0.035510269820299284,,,,,,,,,,0.043417667193360834,0.043417667193360834,0.041678639561193734,0.039383158349876844,0.039383158349876844,,,,,,,0.035510269820299284,0.02104702589212286,0.00990440809521387,,0.00990440809521387,0.00990440809521387,0.00990440809521387,0.00990440809521387,,,,,,,,,,,,,,
887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0959066902027145,0.09322594361669234,0.06830897787366448,0.06830897787366448,,0.05920378836985824,0.05400454754213102,0.05400454754213102,0.05400454754213102,,,0.01743068004732744,,,,,,,,,,,,,,,,0.03701264023367627,0.013102576088959223,0.0400913059246864,,,,,,,,0.03362420893444451,,,,,,,,,,0.0400913059246864,0.03673446597188846,0.03877090074876917,0.03701264023367627,0.03701264023367627,,,,,,,0.03362420893444451,0.017447515498007406,0.009437784420163797,,0.009452768628929766,0.009437784420163797,0.009437784420163797,,0.03331076877334935,,,,,,,,,,,,,
888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09442506213045262,0.08515389904515422,0.06255563031911962,0.06255563031911962,,0.054333092350315276,0.049775023154690304,0.049775023154690304,0.049775023154690304,0.022211748718832365,0.022211748718832365,0.01683814049529095,,,,,,,,,,,,,,,,0.03516989351343007,0.011323809856669203,0.038923896587938094,,,,,,,,0.03225298218106561,,,,,,,,,,0.038923896587938094,0.03603795220549787,0.037899770442780985,0.03516989351343007,0.03516989351343007,,,,,,,0.03225298218106561,0.015092225324424328,,,,,,,0.03191066369328757,0.03516989351343007,0.015092225324424328,,,,,,,,,,,
889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09078610911407116,0.08187223810900462,0.06014486145643239,0.06014486145643239,,0.052239203653431404,0.047856793327115725,0.047856793327115725,0.047856793327115725,0.021355752353292942,0.021355752353292942,0.01618923224187681,,,,,,,,,,,,,,,,0.03639657023906885,,0.040281507693509445,,,,,,,,0.03337792111665971,,,,,,,,,,0.040281507693509445,0.037294905604952605,0.03922166145992208,0.03639657023906885,0.03639657023906885,,,,,,,0.03337792111665971,0.015618621047985393,,,,,,,0.033023663038517184,0.03639657023906885,,0.017591764618741654,0.0166858549340855,,,,,,,,,
890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09630852388729408,0.08543551385391074,0.07178454333108737,0.07178454333108737,,0.06189165290068644,0.04270135538371534,,0.04270135538371534,0.02484986445902908,0.02484986445902908,0.018322987827350944,,,,,,,,,,,,,,,,0.03604019856750125,,0.040002677266545925,,,,,,,,0.033270288278585,,,,,,,,,,0.040002677266545925,0.03726966227849185,0.03892114122374955,0.03604019856750125,0.03604019856750125,,,,,,,0.030261919342417985,0.015737297942130284,,,,,,,0.02985894652331703,0.03604019856750125,0.015737297942130284,0.017524776447536722,0.01662231640163865,,,,,,,,,
891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0949775276752036,0.08425478404176416,0.07079247169086439,0.07079247169086439,,0.06103630228117911,0.04211121714908341,,0.04211121714908341,0.02450643612962559,0.02450643612962559,0.018069761774162505,,,,,,,,,,,,,,,,0.03816045646856961,,0.04334471736608573,,,,,,,,0.034999175641106814,,,,,,,,,,0.04334471736608573,0.040241950671693186,0.04192850005976834,0.03816045646856961,0.03816045646856961,,,,,,,0.031550916062003165,0.018803103791848765,,,,,,,0.030967088624523256,,0.018803103791848765,0.01706701940114647,0.016189598942815638,0.015120113163909278,,,,,,,,
892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13070910704060903,0.11595235057769931,0.09742536983647218,0.09742536983647215,,0.08399882333762283,0.05795391525428096,,0.05795391525428096,0.03372602405702928,0.03372602405702928,0.02486780277134908,0.018893474280110702,0.017001170118808605,,0.016917208724770604,0.01755480769449261,,0.018263869387206928,,0.018051117396420565,0.01801590098359226,,,0.017492784574248903,,,0.01670990217825877,,0.018980013714671257,,,,,,,,,,,,,,,,,,0.018980013714671257,0.017621357850898713,0.018359873002486322,0.01670990217825877,0.01670990217825877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13158504333907717,0.11672939569003532,0.0980782579156856,0.0980782579156856,,0.08456173452304755,0.05834228863666356,,0.05834228863666356,0.0339520362251438,0.0339520362251438,0.025034452300243832,0.01629307291265589,,,,0.015171546628250222,,0.01579312557552712,,0.015564898009083136,0.01553746327219477,,,0.015126729669210687,,,0.018307181303699467,,0.020182614559023218,,,,,,,,0.016506876923585774,,,,,,,,,,0.020182614559023218,0.020182614559023218,0.019374231090348828,0.018307181303699464,0.018307181303699464,,,,,,,0.016506876923585774,,,,,,,,,,,,,,,,,,,,,
894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1305878799968698,0.11584480978736414,0.09733501201950068,0.0973350120195007,,0.08392091806184405,0.05790016550433271,,0.05790016550433271,0.033694744628333904,0.033694744628333904,0.02484473895978678,0.019449641677987933,0.01679949994993255,,0.01695736830189724,0.018010313841964602,,0.018815225167496293,0.017196868197313194,0.0189572160212121,0.01855294001276321,,0.017176988907815993,0.01802143310918707,,0.01702385850989528,,,0.017638688880357512,,,,,,,,,,,,,,,,,,0.017638688880357512,0.017638688880357512,0.017064388551262664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13055939470553024,0.11581954041966287,0.09731378021625078,0.09731378021625078,,0.08390261229104408,0.057887535671586825,,0.057887535671586825,0.03368739475315884,0.03368739475315884,0.024839319546993324,0.019493247113526537,0.01668111472811887,,0.016847630283977476,0.018046039490489024,,0.018857813172821893,0.01724932180300897,0.019001152180373113,0.018595205586156655,,0.017215506379362575,0.018061868928709923,,0.017060205989853524,,,0.017641751536219254,,,,,,,,,,,,,,,,,,0.017641751536219254,0.017641751536219254,0.01706735148972017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,0.06376225036125699,0.06643235622233161,0.05852809694960101,0.06087722128299731,0.06144802790486889,0.05023671121459976,0.05762339506268157,0.05130814295083706,0.055864353685652846,0.05023671121459976,0.034329782733809724,,,0.044510718554158855,,0.044526410846155884,0.03544168665124562,,,0.04140611452526917,,,,,0.02790851823135194,,0.0348065830838382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021268489249128015,0.020304610736610763,0.020209549080156933,0.020014212582909727,0.019922220086536744,0.019864921723004626,0.019848051818399444,0.01932086324799772
897,0.05797403061428106,0.060295671387334916,0.05442265650735467,0.056703086282713054,0.05545655822236581,0.04689941273225519,0.053642349655394946,0.04785913649777794,0.05199952208073511,0.04689941273225519,0.03188486698519667,0.03154298355363194,,0.041653543886779366,0.024894882111612907,0.03926821291117219,0.03294092840290799,0.02651332025631491,0.02783814869917908,0.03873828136473755,0.031093876893286253,0.025216325419595124,0.02917125219319262,0.02917125219319262,0.025784211500854852,,0.03213607691587805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,0.058023022481816115,0.060346625193966025,0.05446864723027427,0.056751004118726106,0.055503422660211375,0.04693904581954797,0.05368768096772116,0.04789958061475232,0.05204346509574842,0.04693904581954797,0.03191181179415958,0.03145140109862226,,0.0416887438699933,0.024822601871632384,0.03930139713288143,0.03296876565320261,0.026436341014468533,0.027757322927055753,0.0387710177594482,0.03100359838247847,0.025143111895442504,0.02908655586486283,0.029086555864862845,0.025806000854828703,,0.03216323401374888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,0.058037512517441575,0.06036169550074313,0.05448224963506255,0.05676517649438474,0.055517283478508685,0.0469507678639548,0.05370108834252854,0.04791154253262329,0.052056461862050034,0.0469507678639548,0.03191978110134131,0.03144703810271749,,0.04169915476136053,0.02481681087691856,0.03931121183436073,0.032976998912491916,0.026431135902168987,0.027752930396051836,0.038780700009778166,0.03084352387879229,0.02513769988715537,0.029082378386869258,0.029082378386869258,0.025812445363503765,,0.0321712661083685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,0.0582197472107133,0.06058547075342459,0.05457193640695072,0.057373096922243176,0.05562001583814202,0.047469452172377094,0.05370951797519911,0.047888122910657645,0.05264557035632119,0.047469452172377094,0.029250733255597103,0.031535373911540765,,0.0422216026216829,0.024899003176822265,0.039685717243296656,0.03038558369220102,0.02645797346555656,0.027852207812281794,0.03925527352346398,0.030929508083874124,0.02521928087030805,0.029115462273140026,0.029115462273140026,0.026082863013898124,,0.032441572064790605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
